사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2026-01-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
K55206E71195,키움KIWOOM국고채30년액티브증권상장지수투자신탁[채권],키움투자운용,,,,,-6.77,-9.27,,,,,2.57,0.85,5등급(낮은 위험),0.06,600,346,20231102,,ETF,,,
K55234C00141,IBK퇴직연금럭셔리라이프스타일증권자투자신탁[주식]C-e,아이비케이운용,,8.16,1.11,3.22,-6.82,2.32,,6.01,-1.31,-2.73,-7.88,14.73,2등급(높은 위험),1.19,"11,900",35,20171212,,,,,
K55301B51465,미래에셋연금인디아업종대표증권자투자신탁 1(주식)종류C-P2,미래에셋운용,12.38,15.43,16.89,15.26,-6.85,-1.28,11.93,13.30,13.90,13.69,6.78,1.38,2등급(높은 위험),1.78,"17,800",187,20150827,계열사,,,,
K55234B33664,IBK퇴직연금럭셔리라이프스타일증권자투자신탁[주식] C,아이비케이운용,6.87,7.84,0.80,2.91,-7.10,2.17,5.72,5.81,-1.31,-2.73,-7.88,14.73,2등급(높은 위험),1.49,"14,900",18,20150721,,,,,
K55301DQ2231,미래에셋TIGER글로벌AI사이버보안INDXX증권상장지수투자신탁(주식),미래에셋운용,,,,20.05,-7.40,-11.29,,,,18.69,17.29,12.82,2등급(높은 위험),0.56,"5,600",341,20220218,계열사,ETF,,,
K55301CB3302,미래에셋TIGERK게임증권상장지수투자신탁(주식),미래에셋운용,,-3.49,-11.31,-9.50,-7.87,-17.72,,12.73,9.25,27.68,90.67,46.83,1등급(매우 높은 위험),0.55,"5,500",164,20180723,계열사,ETF,,,
K55301DT9209,미래에셋글로벌PE&VC증권투자신탁(주식)종류C-P2e,미래에셋운용,,,,13.54,-8.00,-1.42,,,,18.69,17.29,12.82,2등급(높은 위험),1.27,"12,700",14,20220725,계열사,,,,
K55105BV3687,삼성인디아증권자투자신탁 2[주식]Cpe(퇴직연금),삼성운용,,15.48,16.27,13.83,-8.69,0.22,,13.29,15.41,15.20,-1.10,1.75,2등급(높은 위험),1.85,"18,500",435,20170818,,,,,
K55105CB0603,삼성KODEX게임산업증권상장지수투자신탁[주식형],삼성운용,,-5.71,-14.37,-8.71,-8.74,-17.25,,12.73,9.25,27.68,90.67,46.83,1등급(매우 높은 위험),0.51,"5,100",361,20180723,,ETF,,,
K55223CB7639,KBRISE게임테마증권상장지수투자신탁(주식),KB운용,,-1.59,-10.75,-9.07,-8.94,-18.68,,12.73,9.25,27.68,90.67,46.83,1등급(매우 높은 위험),0.35,"3,500",305,20180723,,ETF,,,
K55301DC7616,미래에셋TIGER글로벌클라우드컴퓨팅INDXX증권상장지수투자신탁(주식-파생형),미래에셋운용,,,2.10,19.02,-8.95,6.27,,,10.62,18.69,17.29,12.82,1등급(매우 높은 위험),0.56,"5,600",261,20201203,계열사,ETF,,,
K55105B71328,삼성인디아증권자투자신탁 2[주식]Cp(퇴직연금),삼성운용,12.59,14.98,15.75,13.33,-9.11,0.00,10.68,13.29,15.41,15.20,-1.10,1.75,2등급(높은 위험),2.31,"23,100",63,20150904,,,,,
K55223DJ2151,KBRISEKIS국고채30년Enhanced증권상장지수투자신탁(채권),KB운용,,,,5.63,-9.23,-11.64,,,,3.50,2.57,0.85,2등급(높은 위험),0.07,700,"5,549",20210524,,ETF,,,
K55301DZ7882,미래에셋TIGER국고채30년스트립액티브증권상장지수투자신탁(채권),미래에셋운용,,,,,-10.76,-13.18,,,,,2.67,0.87,5등급(낮은 위험),0.18,"1,800","1,200",20230127,계열사,ETF,,,
K55101BI4108,한국투자ACEMSCI인도네시아증권상장지수투자신탁(주식-파생형)(합성),한국투자신탁운용,,-1.12,-0.01,-4.00,-11.34,4.06,,0.13,1.46,-2.99,-9.35,5.93,2등급(높은 위험),0.79,"7,900",380,20161027,,ETF,,,
K55232BV8872,NH-Amundi인도네시아포커스증권투자신탁[주식]Class C-P2e(퇴직연금),NH-Amundi운용,,1.17,2.11,-0.08,-12.97,4.78,,6.60,9.97,10.08,15.66,29.02,3등급(다소 높은 위험),1.19,"11,900",53,20171025,,,,,
K55232BB3356,NH-Amundi인도네시아포커스증권투자신탁[주식]ClassC-P2(퇴직연금),NH-Amundi운용,,0.90,1.84,-0.35,-13.21,4.64,,6.60,9.97,10.08,15.66,29.02,3등급(다소 높은 위험),1.46,"14,600",4,20160830,,,,,
K55101EB6453,한국투자ACE인도컨슈머파워액티브증권상장지수투자신탁(주식),한국투자신탁운용,,,,,-13.80,1.35,,,,,6.78,1.38,2등급(높은 위험),0.59,"5,900",112,20240906,,ETF,,,
K55105BW0401,삼성인도중소형FOCUS증권자투자신탁UH[주식]Cpe(퇴직연금),삼성운용,,17.68,21.95,18.39,-13.90,0.37,,14.96,20.44,21.27,-9.54,-1.38,2등급(높은 위험),1.50,"15,000",261,20170920,,,,,
K55105E89613,삼성KODEX인도타타그룹증권상장지수투자신탁[주식-파생형],삼성운용,,,,,-15.68,-3.49,,,,,6.78,1.38,2등급(높은 위험),0.54,"5,400",358,20240507,,ETF,,,
K55105EG1950,삼성KODEX미국S&P500데일리커버드콜OTM증권상장지수투자신탁[주식-파생형],삼성운용,,,,,,18.87,,,,,,12.56,1등급(매우 높은 위험),0.45,"4,500","1,164",20250103,,ETF,,,
K55210EG4402,신한SOL전고체배터리&실리콘음극재증권상장지수투자신탁[주식],신한자산운용,,,,,,28.80,,,,,,46.83,2등급(높은 위험),0.52,"5,200",390,20250106,,ETF,,,
K55301EH1209,미래에셋프리미엄크레딧초단기증권투자신탁(채권)종류C-P2e,미래에셋운용,,,,,,1.23,,,,,,1.12,5등급(낮은 위험),0.16,"1,600",3,20250109,계열사,,,,
K55213EG9010,한화PLUS글로벌원자력밸류체인증권상장지수투자신탁(주식형),한화운용,,,,,,21.45,,,,,,12.82,2등급(높은 위험),0.53,"5,300",548,20250110,,ETF,,,
K55105EG9086,삼성KODEX27-12회사채(AA-이상)액티브증권상장지수투자신탁[채권],삼성운용,,,,,,0.51,,,,,,1.15,5등급(낮은 위험),0.10,"1,000","4,681",20250110,,ETF,,,
K55301E51741,미래에셋골드특별자산자투자신탁(금-재간접형)종류C-P2,미래에셋운용,,,,,,,,,,,,,3등급(다소 높은 위험),1.00,"10,000",0,20250113,계열사,,,,
K55301E51782,미래에셋골드특별자산자투자신탁(금-재간접형)종류C-P2e,미래에셋운용,,,,,,29.12,,,,,,6.46,3등급(다소 높은 위험),0.72,"7,200",113,20250113,계열사,,,,
K55301EG7256,미래에셋TIGER미국배당다우존스타겟데일리커버드콜증권상장지수투자신탁(주식),미래에셋운용,,,,,,12.50,,,,,,12.56,2등급(높은 위험),0.33,"3,300","1,525",20250117,계열사,ETF,,,
K55102EG6572,하나1Q미국배당TOP30증권상장지수투자신탁[주식],하나운용,,,,,,6.20,,,,,,12.56,2등급(높은 위험),0.21,"2,110",72,20250117,,ETF,,,
K55101EH5038,한국투자ACE미국중심중소형제조업증권상장지수투자신탁(주식),한국투자신탁운용,,,,,,28.94,,,,,,12.56,2등급(높은 위험),0.61,"6,100",133,20250117,,ETF,,,
K55234EG3166,IBKITFK-AI반도체코어테크증권상장지수투자신탁[주식],아이비케이운용,,,,,,72.01,,,,,,46.83,2등급(높은 위험),0.44,"4,435",209,20250120,,ETF,,,
K55210EG9039,신한SOL화장품TOP3플러스증권상장지수투자신탁[주식],신한자산운용,,,,,,-21.18,,,,,,46.83,2등급(높은 위험),0.50,"5,000",919,20250120,,ETF,,,
K55101EG5435,한국투자미국S&P500동일가중모레드림증권자투자신탁H(주식)(C-Re),한국투자신탁운용,,,,,,5.60,,,,,,7.33,2등급(높은 위험),0.84,"8,400",3,20250124,,,,,
K55101EG5633,한국투자미국S&P500동일가중모레드림증권자투자신탁UH(주식)(C-Re),한국투자신탁운용,,,,,,13.47,,,,,,12.56,2등급(높은 위험),0.84,"8,400",4,20250205,,,,,
K55206EI0487,키움KIWOOM팔란티어미국30년국채혼합액티브증권상장지수투자신탁[채권혼합](H),키움투자운용,,,,,,7.04,,,,,,3.96,4등급(보통 위험),0.32,"3,200",232,20250207,,ETF,,,
K55206EI0479,키움KIWOOM엔비디아미국30년국채혼합액티브증권상장지수투자신탁[채권혼합](H),키움투자운용,,,,,,5.57,,,,,,3.96,4등급(보통 위험),0.36,"3,600",86,20250207,,ETF,,,
K55368EH4351,iM에셋아이엠에셋200증권상장지수투자신탁(주식),iM에셋운용,,,,,,47.55,,,,,,46.83,2등급(높은 위험),0.15,"1,530",555,20250210,,ETF,,,
K55223E92725,KB미국장기국채플러스증권자투자신탁(채권)(UH)C-퇴직,KB운용,,,,,,8.82,,,,,,3.09,3등급(다소 높은 위험),0.73,"7,300",1,20250212,,,,,
K55301EH0516,미래에셋TIGER미국소비트렌드액티브증권상장지수투자신탁(주식),미래에셋운용,,,,,,0.21,,,,,,12.56,2등급(높은 위험),0.98,"9,800",73,20250214,계열사,ETF,,,
K55223EH4240,KBRISE미국은행TOP10증권상장지수투자신탁(주식),KB운용,,,,,,28.52,,,,,,10.95,2등급(높은 위험),0.34,"3,400",153,20250214,,ETF,,,
K55223EH6161,KBRISETSLA-UST타겟커버드콜증권상장지수투자신탁(채권혼합-파생재간접형)(합성),KB운용,,,,,,20.39,,,,,,3.96,2등급(높은 위험),1.28,"12,790",324,20250214,,ETF,,,
K55101EH2993,한국투자ACEFTSEWGBIKorea증권상장지수투자신탁(채권),한국투자신탁운용,,,,,,-4.13,,,,,,0.85,5등급(낮은 위험),0.23,"2,300",191,20250214,,ETF,,,
K55210EH5770,신한SOL중단기회사채(A-이상)액티브증권상장지수투자신탁[채권],신한자산운용,,,,,,1.17,,,,,,0.87,5등급(낮은 위험),0.06,600,"2,911",20250217,,ETF,,,
K55101E11186,한국투자글로벌우주기술&방산증권자투자신탁H(주식)(C-Re),한국투자신탁운용,,,,,,26.53,,,,,,12.82,2등급(높은 위험),1.26,"12,600",18,20250218,,,,,
K553N9EH5654,삼성액티브KoAct미국나스닥성장기업액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,,28.28,,,,,,12.56,2등급(높은 위험),0.61,"6,100",656,20250221,,ETF,,,
K55364ED4870,에셋플러스에셋플러스인도일등기업포커스20액티브증권상장지수투자신탁(주식),에셋플러스운용,,,,,,-3.06,,,,,,0.93,2등급(높은 위험),1.20,"12,000",112,20250221,,ETF,,,
K55105EI1255,삼성글로벌휴머노이드로봇증권자투자신탁UH[주식]_Cpe(퇴직연금),삼성운용,,,,,,37.92,,,,,,12.82,2등급(높은 위험),1.29,"12,900",332,20250224,,,,,
K55102EI0573,하나1Q종합채권(AA-이상)액티브증권상장지수투자신탁[채권],하나운용,,,,,,-1.85,,,,,,0.87,5등급(낮은 위험),0.04,410,652,20250224,,ETF,,,
K55101E11434,한국투자글로벌우주기술&방산증권자투자신탁UH(주식)(C-Re),한국투자신탁운용,,,,,,34.63,,,,,,18.23,2등급(높은 위험),1.23,"12,300",27,20250225,,,,,
K55105EI1057,삼성글로벌휴머노이드로봇증권자투자신탁H[주식]_Cpe(퇴직연금),삼성운용,,,,,,32.00,,,,,,12.82,2등급(높은 위험),1.29,"12,900",193,20250226,,,,,
K55301EI0192,미래에셋TIGER미국성장테마액티브증권자투자신탁(주식-재간접형)종류C-P2e,미래에셋운용,,,,,,22.86,,,,,,13.86,2등급(높은 위험),0.66,"6,600",118,20250226,계열사,,,,
K55213EH5827,한화PLUS고배당주위클리고정커버드콜증권상장지수투자신탁(주식-파생형),한화운용,,,,,,7.42,,,,,,46.83,2등급(높은 위험),0.36,"3,600",637,20250304,,ETF,,,
K553N9EH9532,삼성액티브KoAct글로벌양자컴퓨팅액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,,48.35,,,,,,12.82,2등급(높은 위험),0.60,"6,000",447,20250307,,ETF,,,
K55210EE4925,신한SOL미국양자컴퓨팅TOP10증권상장지수투자신탁[주식],신한자산운용,,,,,,78.62,,,,,,12.56,2등급(높은 위험),0.53,"5,300","4,559",20250307,,ETF,,,
K55101EI1648,한국투자ACE장기자산배분액티브증권상장지수투자신탁(혼합-재간접형),한국투자신탁운용,,,,,,21.61,,,,,,6.88,2등급(높은 위험),0.46,"4,600",124,20250307,,ETF,,,
K55210EH0144,신한SOL국제금커버드콜특별자산액티브상장지수투자신탁[금-파생재간접형],신한자산운용,,,,,,35.27,,,,,,5.33,2등급(높은 위험),0.55,"5,500",569,20250307,,ETF,,,
K55213EI2682,한화PLUS미국양자컴퓨팅TOP10증권상장지수투자신탁(주식),한화운용,,,,,,38.70,,,,,,12.56,2등급(높은 위험),0.56,"5,600",259,20250307,,ETF,,,
K55101EI1630,한국투자ACETDF2050액티브증권상장지수투자신탁(혼합-재간접형),한국투자신탁운용,,,,,,16.33,,,,,,6.88,3등급(다소 높은 위험),0.41,"4,100",378,20250307,,ETF,,,
K55223EI0494,KBRISE미국양자컴퓨팅증권상장지수투자신탁(주식),KB운용,,,,,,28.20,,,,,,12.56,2등급(높은 위험),0.56,"5,600",159,20250307,,ETF,,,
K55101EI1622,한국투자ACETDF2030액티브증권상장지수투자신탁(혼합-재간접형),한국투자신탁운용,,,,,,8.97,,,,,,6.88,3등급(다소 높은 위험),0.36,"3,600",148,20250307,,ETF,,,
K55301EI0184,미래에셋TIGER미국성장테마액티브증권자투자신탁(주식-재간접형)종류C-P2,미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.80,"8,000",0,20250311,계열사,,,,
K55102EI0342,하나1Q미국S&P500증권상장지수투자신탁[주식],하나운용,,,,,,19.39,,,,,,12.56,2등급(높은 위험),0.06,645,"2,378",20250314,,ETF,,,
K55104EJ2691,브이아이초단기국채알파증권투자신탁[채권]C-Pe,브이아이운용,,,,,,1.25,,,,,,1.12,5등급(낮은 위험),0.20,"2,000",4,20250321,,,,,
K55301EH7354,미래에셋TIGERTDF2045증권상장지수투자신탁(주식혼합),미래에셋운용,,,,,,15.33,,,,,,6.88,3등급(다소 높은 위험),0.26,"2,600","4,779",20250321,계열사,ETF,,,
K55105EH1736,삼성KODEX미국S&P500버퍼3월액티브증권상장지수투자신탁[주식-파생형],삼성운용,,,,,,12.94,,,,,,0.99,1등급(매우 높은 위험),0.50,"5,000",743,20250321,,ETF,,,
K553J1EI5410,타임폴리오TIMEFOLIO미국나스닥100채권혼합50액티브증권상장지수투자신탁(채권혼합),타임폴리오자산운용,,,,,,8.38,,,,,,6.79,4등급(보통 위험),0.36,"3,600","1,402",20250324,,ETF,,,
K55223EF1479,KBRISE인도디지털성장증권상장지수투자신탁(주식-파생형),KB운용,,,,,,0.24,,,,,,0.93,2등급(높은 위험),0.91,"9,100",62,20250328,,ETF,,,
K55301EJ9929,미래에셋전략배분TDF2030혼합자산자투자신탁종류C-P2I,미래에셋운용,,,,,,9.78,,,,,,7.32,4등급(보통 위험),0.61,"6,100",28,20250401,계열사,,,,
K55105EG1976,삼성KODEX인도Nifty미드캡100증권상장지수투자신탁[주식-파생형],삼성운용,,,,,,1.93,,,,,,0.93,1등급(매우 높은 위험),0.67,"6,700",200,20250404,,ETF,,,
K55101EG5427,한국투자미국S&P500동일가중모레드림증권자투자신탁H(주식)(C-R),한국투자신탁운용,,,,,,5.37,,,,,,7.33,2등급(높은 위험),1.30,"13,000",0,20250409,,,,,
K55223EJ0170,KBRISE미국휴머노이드로봇증권상장지수투자신탁(주식),KB운용,,,,,,34.01,,,,,,12.56,2등급(높은 위험),0.49,"4,900","1,064",20250411,,ETF,,,
K55105EI8383,삼성KODEX미국휴머노이드로봇증권상장지수투자신탁[주식],삼성운용,,,,,,29.89,,,,,,12.56,2등급(높은 위험),0.52,"5,200","3,133",20250411,,ETF,,,
K55213EJ0693,한화PLUS글로벌휴머노이드로봇액티브증권상장지수투자신탁(주식),한화운용,,,,,,54.27,,,,,,12.82,2등급(높은 위험),0.64,"6,400",579,20250411,,ETF,,,
K55301EI2420,미래에셋TIGER머니마켓액티브증권상장지수투자신탁(채권),미래에셋운용,,,,,,1.35,,,,,,1.12,5등급(낮은 위험),0.05,500,"40,763",20250416,계열사,ETF,,,
K55105EJ6188,삼성KODEX미국S&P500액티브증권상장지수투자신탁[주식],삼성운용,,,,,,23.58,,,,,,12.56,2등급(높은 위험),0.52,"5,200",420,20250417,,ETF,,,
K55105EH7642,삼성KODEX미국AI소프트웨어TOP10증권상장지수투자신탁[주식],삼성운용,,,,,,19.65,,,,,,12.56,2등급(높은 위험),0.51,"5,100",696,20250417,,ETF,,,
K55223EJ0162,KBRISE미국천연가스밸류체인증권상장지수투자신탁(주식),KB운용,,,,,,7.64,,,,,,5.77,2등급(높은 위험),0.67,"6,700",105,20250417,,ETF,,,
K55232EK0689,NH-AmundiHANARO글로벌피지컬AI액티브증권상장지수투자신탁(주식),NH-Amundi운용,,,,,,29.98,,,,,,12.82,2등급(높은 위험),0.71,"7,100",257,20250417,,ETF,,,
K55232EE2345,NH-AmundiSignatureOCIO성장형증권자투자신탁(UH)[혼합-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,17.55,,,,,,10.49,2등급(높은 위험),0.96,"9,600",1,20250418,,,,,
K55210EI9250,신한SOL팔란티어커버드콜OTM채권혼합증권상장지수투자신탁[채권혼합-파생형],신한자산운용,,,,,,8.00,,,,,,3.96,3등급(다소 높은 위험),0.41,"4,100","2,579",20250418,,ETF,,,
K55210EI9243,신한SOL팔란티어미국채커버드콜혼합증권상장지수투자신탁[채권혼합-파생재간접형],신한자산운용,,,,,,17.11,,,,,,3.96,3등급(다소 높은 위험),0.44,"4,400","1,445",20250418,,ETF,,,
K55105EE6571,삼성디딤밀당다람쥐글로벌EMP증권자투자신탁[채권혼합-재간접형]_Cp(퇴직연금),삼성운용,,,,,,13.34,,,,,,4.21,4등급(보통 위험),0.65,"6,500",5,20250424,,,,,
K55301EI9524,미래에셋TIGER미국초단기(3개월이하)국채증권상장지수투자신탁(채권-재간접형),미래에셋운용,,,,,,7.91,,,,,,3.23,4등급(보통 위험),0.16,"1,565","2,904",20250425,계열사,ETF,,,
K55232EJ2373,NH-AmundiJP모간글로벌배당증권자투자신탁(UH)[주식-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,,,,,,,,2등급(높은 위험),1.58,"15,800",0,20250428,,,,,
K55224EJ9170,흥국중기국공채증권투자신탁[채권]C-p2e,흥국운용,,,,,,-1.85,,,,,,0.87,5등급(낮은 위험),0.24,"2,400",1,20250428,,,,,
K553J1EJ6698,타임폴리오TIMEFOLIO미국배당다우존스액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,,,8.42,,,,,,12.56,2등급(높은 위험),0.96,"9,600",209,20250428,,ETF,,,
K55232EB3577,NH-AmundiSignatureOCIONEW안정형증권자투자신탁(H)[채권-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,2.41,,,,,,1.03,5등급(낮은 위험),0.93,"9,300",0,20250429,,,,,
K55216EJ6176,DB프리즘EMP증권투자신탁[혼합-재간접형]종류C-P2E,DB자산운용,,,,,,14.90,,,,,,4.00,4등급(보통 위험),1.23,"12,300",131,20250429,,,,,
K55301EJ2577,미래에셋TIGER차이나테크TOP10증권상장지수투자신탁(주식),미래에셋운용,,,,,,25.87,,,,,,9.54,2등급(높은 위험),0.55,"5,500","3,004",20250509,계열사,ETF,,,
K55101EK7344,한국투자ACE미국배당퀄리티+커버드콜액티브증권상장지수투자신탁(주식-재간접형),한국투자신탁운용,,,,,,16.36,,,,,,13.86,2등급(높은 위험),0.37,"3,700",751,20250509,,ETF,,,
K55101EK7278,한국투자ACE미국배당퀄리티증권상장지수투자신탁(주식),한국투자신탁운용,,,,,,16.69,,,,,,12.56,2등급(높은 위험),0.24,"2,400",432,20250509,,ETF,,,
K55223EJ7035,KBRISE팔란티어고정테크100증권상장지수투자신탁(주식),KB운용,,,,,,26.20,,,,,,12.56,2등급(높은 위험),0.29,"2,900",381,20250509,,ETF,,,
K55223EJ7027,KBRISE테슬라고정테크100증권상장지수투자신탁(주식),KB운용,,,,,,29.86,,,,,,12.56,2등급(높은 위험),0.30,"3,000",198,20250509,,ETF,,,
K55213EJ9835,한화PLUS차이나AI테크TOP10증권상장지수투자신탁(주식),한화운용,,,,,,14.75,,,,,,9.54,2등급(높은 위험),0.68,"6,800",136,20250509,,ETF,,,
K55105EK2846,삼성KODEX미국머니마켓액티브증권상장지수투자신탁[채권],삼성운용,,,,,,8.59,,,,,,3.09,5등급(낮은 위험),0.07,700,"5,359",20250509,,ETF,,,
K55101EK7294,한국투자ACE미국배당퀄리티채권혼합50증권상장지수투자신탁(채권혼합),한국투자신탁운용,,,,,,8.61,,,,,,6.79,4등급(보통 위험),0.32,"3,200",157,20250509,,ETF,,,
K553J1EK6638,타임폴리오TIMEFOLIO차이나AI테크액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,,,39.23,,,,,,9.54,2등급(높은 위험),0.88,"8,800","1,859",20250512,,ETF,,,
K55105EJ5511,삼성KODEX차이나휴머노이드로봇증권상장지수투자신탁[주식],삼성운용,,,,,,28.41,,,,,,9.54,2등급(높은 위험),0.52,"5,200","2,471",20250512,,ETF,,,
K55213EJ2715,한화PLUS미국AI에이전트증권상장지수투자신탁(주식형),한화운용,,,,,,5.13,,,,,,12.56,2등급(높은 위험),0.53,"5,300",55,20250516,,ETF,,,
K553N9EJ5488,삼성액티브KoAct브로드컴밸류체인액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,,48.17,,,,,,18.79,2등급(높은 위험),0.55,"5,500",229,20250516,,ETF,,,
K55210EJ6834,신한SOL미국원자력SMR증권상장지수투자신탁[주식],신한자산운용,,,,,,25.18,,,,,,12.56,2등급(높은 위험),0.51,"5,100","3,339",20250516,,ETF,,,
K55301EG4147,미래에셋투자하며또박또박연금받는증권자투자신탁(채권혼합-재간접형)종류C-P2e,미래에셋운용,,,,,,6.20,,,,,,10.49,4등급(보통 위험),0.65,"6,500",49,20250519,계열사,,,,
K55301EK1139,미래에셋TIGER코리아배당다우존스증권상장지수투자신탁(주식),미래에셋운용,,,,,,17.04,,,,,,46.83,2등급(높은 위험),0.28,"2,800","4,614",20250519,계열사,ETF,,,
K55105EI2691,삼성KODEX미국금융테크액티브증권상장지수투자신탁[주식],삼성운용,,,,,,16.59,,,,,,10.95,2등급(높은 위험),0.50,"5,000",215,20250522,,ETF,,,
