사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2025-12-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
펀드코드,펀드명,운용회사명,수익률(10Y),수익률(7Y),수익률(5Y),수익률(3Y),수익률(1Y),수익률(6M),BM수익률(10Y),BM수익률(7Y),BM수익률(5Y),BM수익률(3Y),BM수익률(1Y),BM수익률(6M),위험등급,비율(%),1년투자비용(원),순자산총액(억원),설정일,계열사 여부,비고,,,
KR5363AG8651,트러스톤다이나믹코리아50퇴직연금증권자투자신탁[주식혼합]Ce클래스,트러스톤운용,,2.94,3.64,3.70,14.64,8.78,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.67,"6,700",59,20170803,,,,,
K55213DT8232,한화PLUSK리츠부동산상장지수투자신탁(재간접형),한화운용,,,,5.91,14.61,8.39,,,,0.00,0.00,0.00,2등급(높은 위험),0.66,"6,628",99,20220523,,ETF,,,
K55206CY3202,키움불리오글로벌멀티에셋EMP증권자투자신탁(H)[혼합-재간접형] Class C-P2e(퇴직연금),키움투자운용,,,3.54,6.13,14.57,10.97,,,7.41,11.19,9.11,8.42,3등급(다소 높은 위험),1.22,"12,200",39,20201014,,,,,
K55223D45063,KB미국대표성장주증권자투자신탁(주식)(H)C-퇴직e,KB운용,,,12.05,26.03,14.55,15.99,,,12.92,19.90,13.63,15.24,2등급(높은 위험),1.31,"13,100",542,20200601,,,,,
K55101DX7688,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(C-Re),한국투자신탁운용,,,,17.52,14.54,13.74,,,,10.50,9.22,7.67,3등급(다소 높은 위험),0.51,"5,100",547,20221102,,,,,
K55223BT1740,KB온국민TDF2045증권투자신탁(주식혼합-재간접형)C-퇴직,KB운용,,8.69,8.07,14.48,14.51,12.70,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),1.01,"10,100",230,20170731,,,,,
K55229BY7975,카디안글로벌리더스증권자투자신탁[주식]클래스C-P(퇴직연금)E,카디안자산운용,,12.59,8.85,21.29,14.47,11.00,,10.93,10.81,17.15,15.26,14.13,2등급(높은 위험),1.40,"14,000",81,20181026,,,,,
K55101BD5738,한국투자웰링턴글로벌퀄리티증권자투자신탁H(주식)(C-R),한국투자신탁운용,,11.53,9.51,17.25,14.43,11.70,,10.13,10.03,15.75,14.04,12.79,3등급(다소 높은 위험),1.63,"16,300",201,20160610,,,,,
K55207EE3336,교보악사디딤평생든든증권자투자신탁[채권혼합-재간접형]ClassC-R(퇴직연금),교보악사운용,,,,,14.42,11.48,,,,,6.13,4.37,3등급(다소 높은 위험),0.64,"6,400",0,20240925,,,,,
K55216E42229,DB디딤OCIO자산배분중립형증권투자신탁[혼합-재간접형]종류C-P2E,DB자산운용,,,,,14.41,13.55,,,,,6.13,4.37,3등급(다소 높은 위험),0.89,"8,900",2,20230914,,,,,
K55207EE3344,교보악사디딤평생든든증권자투자신탁[채권혼합-재간접형]ClassC-Re(퇴직연금),교보악사운용,,,,,14.39,11.46,,,,,6.13,4.37,3등급(다소 높은 위험),0.46,"4,600",14,20240925,,,,,
K55105CX9483,삼성한국형TDF2055증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),삼성운용,,,6.26,13.28,14.34,12.43,,,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),1.09,"10,900",609,20191205,,,,,
K55105BV3828,삼성퇴직연금GREATCHINA40증권자투자신탁 1[채권혼합]_Ce,삼성운용,,2.23,0.27,5.60,14.32,9.88,,2.46,0.68,6.71,14.49,6.67,4등급(보통 위험),0.97,"9,700",118,20170817,,,,,
K55230BT8209,슈로더글로벌가치주인컴증권자투자신탁(주식-재간접형)종류C-CPe(퇴직연금),슈로더운용,,4.72,7.62,9.21,14.31,7.80,,11.17,10.88,17.18,15.27,14.52,3등급(다소 높은 위험),2.69,"26,900",6,20170804,,,,,
K55301BS2827,미래에셋TIGER모닝스타글로벌자원생산기업증권상장지수투자신탁(주식-파생형)(합성H),미래에셋운용,,6.92,8.70,1.11,14.30,14.35,,5.73,6.15,8.16,7.73,5.81,2등급(높은 위험),0.49,"4,900",143,20170728,계열사,ETF,,,
K55101DX7670,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(C-R),한국투자신탁운용,,,,,14.29,13.62,,,,,9.22,7.67,3등급(다소 높은 위험),0.73,"7,300",18,20230508,,,,,
K55301BV2509,미래에셋퇴직플랜G30증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,4.49,3.68,9.14,14.25,9.44,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.61,"6,100",4,20170919,계열사,,,,
K55105CK1592,삼성한국형TDF2050증권투자신탁H[주식혼합-재간접형]Cpe(퇴직연금),삼성운용,,,6.15,13.11,14.22,12.04,,,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),1.06,"10,600","1,042",20190211,,,,,
K55210D57370,신한장기성장TDF2040증권투자신탁(H)[주식혼합-재간접형](종류C-re),신한자산운용,,,7.14,13.05,14.22,13.72,,,6.68,12.79,33.14,25.71,3등급(다소 높은 위험),1.05,"10,500",174,20200610,,,,,
K55206DU2520,키움KIWOOMTDF2030액티브증권상장지수투자신탁[혼합-재간접형],키움투자운용,,,,14.01,14.01,14.98,,,,10.47,9.17,7.48,2등급(높은 위험),0.77,"7,683",66,20220629,,ETF,,,
K55105BT9910,삼성한국형TDF2045증권투자신탁H[주식혼합-재간접형]Cpe(퇴직연금),삼성운용,,7.48,6.03,12.72,14.00,11.92,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),1.01,"10,100","1,716",20170803,,,,,
K55301BZ1648,미래에셋연금아시아퍼시픽소비성장증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,,2.48,11.55,13.95,12.16,,,8.49,15.50,28.65,23.08,3등급(다소 높은 위험),1.21,"12,100",11,20190307,계열사,,,,
K55105CX9467,삼성한국형TDF2055증권투자신탁H[주식혼합-재간접형]_Cp(퇴직연금),삼성운용,,,5.88,12.87,13.94,12.23,,,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),1.45,"14,500",14,20191205,,,,,
K55301BE6980,미래에셋TIGER글로벌헬스케어증권상장지수투자신탁(주식-파생형)(합성),미래에셋운용,,11.89,12.57,9.75,13.92,24.03,,6.78,5.85,4.88,6.44,16.50,3등급(다소 높은 위험),0.47,"4,700",277,20160629,계열사,ETF,,,
K55104BW3695,브이아이천하제일중국본토증권자투자신탁H[주식]C-Pe,브이아이운용,,4.13,-5.69,0.55,13.89,17.47,,5.90,-2.30,5.14,20.02,22.63,3등급(다소 높은 위험),1.31,"13,100",2,20171114,,,,,
K55301CI8700,미래에셋TIGER200커뮤니케이션서비스증권상장지수투자신탁(주식),미래에셋운용,,,-1.32,6.68,13.87,12.79,,,9.87,19.95,70.23,54.05,2등급(높은 위험),0.44,"4,400",60,20190114,계열사,ETF,,,
K55105BT9928,삼성한국형TDF2040증권투자신탁H[주식혼합-재간접형]Cpe(퇴직연금),삼성운용,,7.19,5.79,12.36,13.83,11.62,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.85,"8,500","1,216",20170803,,,,,
K55105CK1584,삼성한국형TDF2050증권투자신탁H[주식혼합-재간접형]Cp(퇴직연금),삼성운용,,,5.77,12.71,13.82,11.84,,,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),1.42,"14,200",87,20190211,,,,,
K55213C51064,한화LIFEPLUSTDF2030증권자투자신탁(혼합-재간접형)종류C-RPE(퇴직연금),한화운용,,7.97,7.27,11.54,13.81,12.11,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.79,"7,900",258,20180503,,,,,
K55210E15681,신한SOL2차전지소부장Fn증권상장지수투자신탁[주식],신한자산운용,,,,,13.80,61.19,,,,,70.23,54.05,2등급(높은 위험),0.51,"5,100","1,540",20230424,,ETF,,,
K55213DA8043,한화K리츠플러스부동산자투자신탁(H)(리츠-재간접형) C-RPe(퇴직연금),한화운용,,,4.46,7.45,13.79,9.30,,,5.21,7.32,1.84,6.10,4등급(보통 위험),0.99,"9,900",70,20201021,,,,,
K55105BV0535,삼성글로벌선진국증권자투자신탁H[주식]_Cpe(퇴직연금),삼성운용,,10.47,11.08,14.59,13.74,13.40,,11.53,11.70,17.54,14.03,13.56,3등급(다소 높은 위험),0.79,"7,900",706,20170818,,,,,
K55101DU8887,한국투자ACE미국S&P500채권혼합액티브증권상장지수투자신탁(채권혼합),한국투자신탁운용,,,,13.66,13.71,13.33,,,,7.86,5.84,4.53,4등급(보통 위험),0.23,"2,300","6,283",20220825,,ETF,,,
K55223BT1450,KB온국민TDF2040증권투자신탁(주식혼합-재간접형)C-퇴직e,KB운용,,8.31,7.51,13.91,13.70,11.82,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.56,"5,600","1,252",20170726,,,,,
K55207CP6643,교보악사평생든든TDF2050증권자투자신탁(혼합-재간접형)ClassC-Re(퇴직연금),교보악사운용,,,7.33,13.83,13.61,14.14,,,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.98,"9,800",127,20190521,,,,,
K55105BC7848,삼성한국형TDF2045증권투자신탁H[주식혼합-재간접형]_Cp(퇴직연금),삼성운용,,7.10,5.65,12.32,13.60,11.73,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),1.37,"13,700","1,556",20160421,,,,,
K55213C51056,한화LIFEPLUSTDF2030증권자투자신탁(혼합-재간접형)종류C-RP(퇴직연금),한화운용,,7.75,7.07,11.33,13.60,12.00,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.98,"9,800",64,20180503,,,,,
K55301EB3060,미래에셋ETF로자산배분TDF2055증권자투자신탁(혼합-재간접형)종류C-P2e,미래에셋운용,,,,,13.58,15.16,,,,,9.22,7.67,2등급(높은 위험),0.95,"9,500",74,20240705,계열사,,,,
K55301BU3102,미래에셋연금글로벌그로스증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,11.05,5.94,22.23,13.57,8.48,,10.93,10.81,17.15,15.26,14.13,2등급(높은 위험),1.22,"12,200",141,20170807,계열사,,,,
K55107ED5960,우리정말쉬운미국공모주증권자투자신탁 1(UH)(채권혼합)ClassC-Pe,우리운용,,,,,13.55,11.50,,,,,5.84,4.53,3등급(다소 높은 위험),1.02,"10,200",26,20240813,,,,,
K55223BU8825,KB통중국고배당40증권자투자신탁(채권혼합)C-퇴직e,KB운용,,1.73,-0.83,4.29,13.55,6.31,,2.85,0.96,7.25,13.97,6.25,4등급(보통 위험),0.97,"9,700",86,20170823,,,,,
K55105BC8457,삼성한국형TDF2040증권투자신탁H[주식혼합-재간접형]_Cp(퇴직연금),삼성운용,,6.82,5.43,12.00,13.53,11.48,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),1.11,"11,100","1,519",20160421,,,,,
K55105DT5361,삼성KODEXTDF2040액티브증권상장지수투자신탁[혼합-재간접형],삼성운용,,,,15.13,13.52,11.82,,,,10.47,9.17,7.48,3등급(다소 높은 위험),0.42,"4,195",843,20220628,,ETF,,,
K55207CP6437,교보악사평생든든TDF2045증권자투자신탁(혼합-재간접형)ClassC-Re(퇴직연금),교보악사운용,,,7.63,13.93,13.49,14.05,,,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.96,"9,600",137,20190521,,,,,
K55301BU6139,미래에셋전략배분TDF2035혼합자산자투자신탁종류C-P2e,미래에셋운용,,9.35,7.92,12.65,13.44,12.71,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.80,"8,000","5,122",20170920,계열사,,,,
K55210E76444,신한SOL미국30년국채커버드콜증권상장지수투자신탁[채권-파생형](합성),신한자산운용,,,,,13.43,18.18,,,,,5.58,4.71,3등급(다소 높은 위험),0.35,"3,500","3,889",20231226,,ETF,,,
K55213DA8035,한화K리츠플러스부동산자투자신탁(H)(리츠-재간접형) C-RP(퇴직연금),한화운용,,,4.11,7.10,13.42,9.13,,,5.21,7.32,1.84,6.10,4등급(보통 위험),1.32,"13,200",7,20201021,,,,,
K55301BY4585,미래에셋글로벌혁신기업ESG증권자투자신탁(주식) 종류C-P2e,미래에셋운용,,,,19.58,13.41,12.55,,,,18.01,14.51,13.48,2등급(높은 위험),1.27,"12,700",36,20210210,계열사,,,,
K55223BT1443,KB온국민TDF2040증권투자신탁(주식혼합-재간접형)C-퇴직,KB운용,,7.96,7.17,13.56,13.41,11.68,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.81,"8,100",994,20170731,,,,,
K55213BO8445,한화PLUSS&P500증권상장지수투자신탁(주식-파생)(H),한화운용,,13.70,13.69,18.96,13.39,15.90,,13.91,13.37,19.85,13.57,15.23,2등급(높은 위험),0.40,"4,000",871,20170511,,ETF,,,
K55301D49705,미래에셋ETF로자산배분TDF2050증권자투자신탁(주식혼합-재간접형)종류C-P2e,미래에셋운용,,,8.41,13.88,13.38,14.42,,,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.95,"9,500","1,235",20200720,계열사,,,,
K55232CI3747,NH-Amundi하나로TDF2030증권투자신탁[주식혼합-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,8.00,12.32,13.38,10.81,,,6.93,10.50,9.22,7.67,4등급(보통 위험),0.62,"6,200","1,014",20190625,,,,,
K55301BW0031,미래에셋연금선진시장증권자투자신탁 1(주식-재간접형)종류C-P2e,미래에셋운용,,12.49,13.02,17.41,13.36,15.02,,11.78,11.76,17.48,14.12,13.92,3등급(다소 높은 위험),1.10,"11,000",68,20171012,계열사,,,,
K55105B83778,삼성글로벌선진국증권자투자신탁H[주식]_Cp(퇴직연금),삼성운용,,10.08,10.69,14.19,13.34,13.20,,11.53,11.70,17.54,14.03,13.56,3등급(다소 높은 위험),1.15,"11,500",575,20160310,,,,,
K55223DZ2888,KBRISE테슬라애플아마존채권혼합iSelect증권상장지수투자신탁(채권혼합),KB운용,,,,,13.32,11.02,,,,,17.26,12.64,4등급(보통 위험),0.44,"4,400",166,20221216,,ETF,,,
K55105BT9936,삼성한국형TDF2035증권투자신탁H[주식혼합-재간접형]Cpe(퇴직연금),삼성운용,,6.92,5.55,12.07,13.32,11.04,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.73,"7,300","1,301",20170803,,,,,
K55301DY0649,미래에셋TIGER테슬라채권혼합Fn증권상장지수투자신탁(채권혼합),미래에셋운용,,,,16.48,13.28,7.34,,,,8.04,17.26,12.64,4등급(보통 위험),0.34,"3,400","6,373",20221125,계열사,ETF,,,
K55210D55473,신한빠른대응TDF2030증권자투자신탁(H)[주식혼합-재간접형](종류C-re),신한자산운용,,,5.86,11.78,13.28,12.75,,,6.68,12.79,33.14,25.71,4등급(보통 위험),0.92,"9,200",433,20200610,,,,,
K55364EE6833,에셋플러스디딤굿밸런스증권자투자신탁 1(채권혼합)종류C-P2e,에셋플러스운용,,,,,13.26,6.20,,,,,6.06,4.26,4등급(보통 위험),0.63,"6,300",1,20240925,,,,,
K55210D58329,신한장기성장TDF2035증권투자신탁(H)[주식혼합-재간접형](종류C-re),신한자산운용,,,6.58,12.45,13.23,12.67,,,6.68,12.79,33.14,25.71,3등급(다소 높은 위험),0.92,"9,200",76,20200610,,,,,
K55232CI3721,NH-Amundi하나로TDF2030증권투자신탁[주식혼합-재간접형]ClassC-P2(퇴직연금),NH-Amundi운용,,,7.81,12.13,13.22,10.73,,,6.93,10.50,9.22,7.67,4등급(보통 위험),0.77,"7,700",180,20190628,,,,,
K55301BM7657,미래에셋전략배분TDF2035혼합자산자투자신탁 종류C-P2,미래에셋운용,,9.11,7.70,12.42,13.21,12.60,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),1.01,"10,100","2,448",20170324,계열사,,,,
K55101DX8652,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(C-Re),한국투자신탁운용,,,,16.42,13.20,12.36,,,,10.50,9.22,7.67,3등급(다소 높은 위험),0.67,"6,700",548,20221102,,,,,
K55365BT3652,KCGI글로벌헬스케어증권투자신탁[주식]종류C-Pe2,KCGI운용,,8.05,6.36,6.55,13.17,26.27,,6.78,5.85,4.88,6.44,16.50,3등급(다소 높은 위험),1.31,"13,100",72,20170825,,,,,
KR5301AA1269,미래에셋TIGER소프트웨어증권상장지수투자신탁(주식),미래에셋운용,3.09,3.55,-6.82,0.93,13.15,15.94,-2.65,-4.90,0.36,0.23,12.25,5.26,1등급(매우 높은 위험),0.45,"4,500","1,518",20120515,계열사,ETF,,,
K55210BU2419,신한마음편한TDF2035증권투자신탁[주식혼합-재간접형](종류C-re),신한자산운용,,8.58,8.03,13.18,13.10,12.49,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.59,"5,900","1,849",20170822,,,,,
K55105BC8572,삼성한국형TDF2035증권투자신탁H[주식혼합-재간접형]_Cp(퇴직연금),삼성운용,,6.64,5.29,11.80,13.10,10.94,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.92,"9,200","1,010",20160421,,,,,
K55105DZ6528,삼성KODEX미국S&P500경기소비재증권상장지수투자신탁[주식],삼성운용,,,,,13.09,16.58,,,,,15.39,14.59,2등급(높은 위험),0.35,"3,500",131,20230317,,ETF,,,
K55301B38520,미래에셋연금글로벌그로스증권자투자신탁 1(주식)종류C-P2,미래에셋운용,9.64,10.58,5.49,21.73,13.09,8.26,9.42,10.93,10.81,17.15,15.26,14.13,2등급(높은 위험),1.65,"16,500",66,20150703,계열사,,,,
K55223E76066,KBRISE미국30년국채커버드콜증권상장지수투자신탁(채권-파생형)(합성),KB운용,,,,,13.05,16.85,,,,,5.58,4.71,3등급(다소 높은 위험),0.41,"4,100",622,20231213,,ETF,,,
K55105E84051,삼성KODEX한국부동산리츠인프라부동산상장지수투자신탁[재간접형],삼성운용,,,,,13.04,6.57,,,,,7.57,1.86,2등급(높은 위험),0.12,"1,235","5,337",20240304,,ETF,,,
K55107D40705,우리다같이TDF2035증권투자신탁(혼합-재간접형)ClassC-Pe,우리운용,,,6.73,11.68,13.04,10.38,,,6.93,10.50,9.22,7.67,4등급(보통 위험),0.54,"5,400",459,20200924,,,,,
K55232C70338,NH-Amundi글로벌혁신기업증권자투자신탁(UH)[주식]ClassC-P2e(퇴직연금),NH-Amundi운용,,14.71,8.49,22.40,13.03,17.87,,26.74,24.52,37.11,32.78,32.62,2등급(높은 위험),1.41,"14,100",103,20180430,,,,,
K55105C31577,삼성누버거버먼이머징단기채권증권자투자신탁UH[채권-재간접형]Cpe(퇴직연금),삼성운용,,7.19,8.58,11.49,13.03,11.02,,7.66,7.40,12.87,16.20,15.32,4등급(보통 위험),0.98,"9,800",157,20180316,,,,,
K55210C79855,신한코리아롱숏증권자투자신탁[주식](종류C-re),신한자산운용,,3.64,3.44,-0.51,13.03,1.63,,4.80,4.80,8.04,17.26,12.64,3등급(다소 높은 위험),1.14,"11,400",62,20180427,,,,,
K55105BW0492,삼성퇴직연금일본리더스40증권자투자신탁 1[채권혼합]_Ce,삼성운용,,6.12,7.33,10.63,13.02,10.04,,5.53,6.23,8.57,9.83,6.75,4등급(보통 위험),0.87,"8,700",259,20170918,,,,,
K55301BY4577,미래에셋글로벌혁신기업ESG증권자투자신탁(주식) 종류C-P2,미래에셋운용,,,,19.15,13.00,12.35,,,,18.01,14.51,13.48,2등급(높은 위험),1.64,"16,400",9,20210210,계열사,,,,
K55301BT5183,미래에셋ETF로자산배분TDF2045증권자투자신탁(주식혼합-재간접형)종류C-P2e,미래에셋운용,,9.07,8.38,13.48,13.00,14.06,,7.03,6.93,10.50,9.22,7.67,2등급(높은 위험),0.88,"8,800",806,20170901,계열사,,,,
K55216EA5441,DB자동으로변하는TDF2030증권투자신탁[혼합-재간접형]종류C-P2E,DB자산운용,,,,,12.99,11.23,,,,,9.22,7.67,3등급(다소 높은 위험),0.58,"5,800",1,20241011,,,,,
K55301D49697,미래에셋ETF로자산배분TDF2050증권자투자신탁(주식혼합-재간접형)종류C-P2,미래에셋운용,,,8.02,13.47,12.98,14.22,,,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),1.31,"13,100",84,20200723,계열사,,,,
K55210BU1833,신한퇴직연금커버드콜인덱스증권자투자신탁[주식혼합-파생형](종류C-e),신한자산운용,,3.40,3.29,7.78,12.98,6.37,,6.98,6.71,12.16,33.22,25.26,4등급(보통 위험),0.57,"5,700",47,20170817,,,,,
K55101DX8660,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(C-R),한국투자신탁운용,,,,,12.95,12.24,,,,,9.22,7.67,3등급(다소 높은 위험),0.88,"8,800",38,20230508,,,,,
K55101E30004,한국투자ACE글로벌인컴TOP10증권상장지수투자신탁[혼합-재간접형],한국투자신탁운용,,,,,12.92,15.67,,,,,12.28,11.06,2등급(높은 위험),0.85,"8,454",694,20230707,,ETF,,,
K55210BR6563,신한마음편한TDF2035증권투자신탁[주식혼합-재간접형]종류C-r,신한자산운용,,8.29,7.76,12.91,12.88,12.39,,7.03,6.93,10.50,9.22,7.67,3등급(다소 높은 위험),0.78,"7,800",691,20170719,,,,,
K55301BW0023,미래에셋밸런스롱숏증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,4.53,5.33,6.34,12.86,6.91,,4.80,4.80,8.04,17.26,12.64,5등급(낮은 위험),0.85,"8,500",13,20171011,계열사,,,,
K55235BW6799,피델리티아시아증권자투자신탁(주식)CP-e,피델리티운용,,9.15,3.53,7.95,12.82,10.01,,6.57,4.67,12.57,22.93,17.64,3등급(다소 높은 위험),1.19,"11,900",536,20170918,,,,,
K55105E57081,삼성KODEXiShares미국하이일드액티브증권상장지수투자신탁[채권-재간접형],삼성운용,,,,,12.81,11.71,,,,,8.03,5.53,2등급(높은 위험),0.25,"2,534","1,120",20231017,,ETF,,,
K55205D81610,미래에셋글로벌EMP월배당인컴증권투자신탁[혼합-재간접형]종류Crp-e,미래에셋운용,,,,11.62,12.78,16.25,,,,7.16,6.13,4.37,3등급(다소 높은 위험),1.12,"11,200",8,20221103,계열사,,,,
K55301CO5005,미래에셋밸런스알파플러스증권자투자신탁(채권혼합)종류C-P2e,미래에셋운용,,,4.87,6.44,12.78,9.10,,,4.80,8.04,17.26,12.64,5등급(낮은 위험),0.67,"6,700",48,20190523,계열사,,,,
K55209DX1492,신영TDF2050증권투자신탁(혼합-재간접형)C-P2e형,신영운용,,,,10.53,12.69,10.20,,,,10.50,9.22,7.67,2등급(높은 위험),1.08,"10,800",11,20221102,,,,,
K55105C31569,삼성누버거버먼이머징단기채권증권자투자신탁UH[채권-재간접형]Cp(퇴직연금),삼성운용,,6.86,8.25,11.15,12.69,10.86,,7.66,7.40,12.87,16.20,15.32,4등급(보통 위험),1.29,"12,900",2,20180705,,,,,
K55301BD8854,미래에셋TIGER미국다우존스30증권상장지수투자신탁(주식-파생형),미래에셋운용,,14.93,17.16,17.16,12.68,20.16,,13.40,16.06,15.65,11.31,19.61,3등급(다소 높은 위험),0.42,"4,200","1,231",20160629,계열사,ETF,,,
K55213BA6478,한화PLUS스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형),한화운용,,3.45,3.62,5.90,12.68,7.29,,4.80,4.80,8.04,17.26,12.64,4등급(보통 위험),0.33,"3,300",36,20160223,,ETF,,,
