사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2026-03-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
K55363BR2534,트러스톤디딤백년50EMP자산배분증권자투자신탁[채권혼합-재간접형]CP2클래스,트러스톤운용,,5.49,4.28,9.38,12.21,7.79,,4.86,4.73,7.14,6.66,3.39,4등급(보통 위험),0.87,"8,700",30,20170628,,,,,
K55105BV3828,삼성퇴직연금GREATCHINA40증권자투자신탁 1[채권혼합]_Ce,삼성운용,,2.23,-0.16,6.06,12.20,4.83,,1.79,-0.36,5.49,6.21,0.48,4등급(보통 위험),0.97,"9,700",92,20170817,,,,,
K55210BR6308,신한마음편한TDF2025증권투자신탁[주식혼합-재간접형](종류C-r),신한자산운용,,4.94,4.31,9.87,12.18,8.96,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),0.76,"7,600",840,20170707,,,,,
K55301C65984,미래에셋미국배당커버드콜액티브증권자투자신탁(주식)(H)종류C-P2e,미래에셋운용,,9.23,10.01,15.96,12.18,8.00,,13.47,12.18,20.05,16.97,7.94,3등급(다소 높은 위험),0.98,"9,800",160,20180820,계열사,,,,
K55213C50553,한화LIFEPLUSTDF2020증권자투자신탁(혼합-재간접형)종류C-RP(퇴직연금),한화운용,,5.31,3.87,8.98,12.15,8.03,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),1.02,"10,200",44,20180618,,,,,
K55105BU1146,삼성한국형TDF2020증권투자신탁H[채권혼합-재간접형]Cpe(퇴직연금),삼성운용,,4.48,3.56,8.99,12.15,6.71,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),0.67,"6,700",744,20170803,,,,,
K55105BT7658,삼성누버거버먼이머징국공채플러스증권자투자신탁H[채권-재간접형]Cpe(퇴직연금),삼성운용,,2.86,2.43,11.29,12.14,7.29,,3.54,2.79,10.45,12.95,6.84,4등급(보통 위험),1.19,"11,900",384,20170803,,,,,
K55301E27659,미래에셋TIGER미국배당다우존스타겟커버드콜2호증권상장지수투자신탁(주식-파생형),미래에셋운용,,,,,12.13,18.69,,,,,16.97,7.94,2등급(높은 위험),0.45,"4,500","7,585",20230616,계열사,ETF,,,
K55365DA5706,KCGI디딤프리덤평생소득TIF증권자투자신탁[채권혼합-재간접형]종류C-Pe2,KCGI운용,,,6.12,9.03,12.11,9.92,,,4.40,7.14,6.66,3.39,4등급(보통 위험),0.55,"5,500",58,20201211,,,,,
K55101BT4402,한국투자TDF알아서2030증권투자신탁(주식혼합-재간접형)(C-Re),한국투자신탁운용,,6.80,4.21,10.74,12.06,7.82,,7.17,6.62,10.76,10.62,5.63,3등급(다소 높은 위험),0.84,"8,400","1,229",20170803,,,,,
K55307DH1626,유리글로벌Top10주식과단기채증권자투자신탁[채권혼합]_ClassC-P1,유리운용,,,,,12.04,5.37,,,,,7.00,3.66,4등급(보통 위험),0.81,"8,100",24,20230228,,,,,
K55101EG5633,한국투자미국S&P500동일가중모레드림증권자투자신탁UH(주식)(C-Re),한국투자신탁운용,,,,,11.95,10.27,,,,,16.97,7.94,2등급(높은 위험),0.84,"8,400",7,20250205,,,,,
K55105BC8861,삼성한국형TDF2020증권투자신탁H[채권혼합-재간접형]_Cp(퇴직연금),삼성운용,,4.27,3.36,8.78,11.93,6.60,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),0.87,"8,700","1,486",20160421,,,,,
K55210E06284,신한SOL미국배당다우존스증권상장지수투자신탁[주식](H),신한자산운용,,,,,11.87,14.20,,,,,16.97,7.94,2등급(높은 위험),0.10,"1,000","2,077",20230317,,ETF,,,
K55302BU0115,베어링독일증권자투자신탁[H](주식-재간접형)ClassC-P2e,베어링운용,,9.05,9.89,13.61,11.86,3.19,,7.00,7.24,12.98,7.52,2.31,3등급(다소 높은 위험),1.20,"12,000",21,20170803,,,,,
K55301E68794,미래에셋AI미국나스닥증권자투자신탁(주식)(H)종류C-P2e,미래에셋운용,,,,,11.86,2.58,,,,,20.12,8.13,2등급(높은 위험),1.04,"10,400",5,20240705,계열사,,,,
K55365DA5698,KCGI디딤프리덤평생소득TIF증권자투자신탁[채권혼합-재간접형]종류C-P2,KCGI운용,,,,8.77,11.84,9.79,,,,7.14,6.66,3.39,4등급(보통 위험),0.79,"7,900",0,20210430,,,,,
K55105BG8818,삼성누버거버먼이머징국공채플러스증권자투자신탁H[채권-재간접형]Cp(퇴직연금),삼성운용,,2.54,2.11,10.96,11.80,7.13,,3.54,2.79,10.45,12.95,6.84,4등급(보통 위험),1.50,"15,000",181,20160926,,,,,
K55224EF1130,흥국디딤연금플러스증권자투자신탁[혼합-재간접형]C-p2e,흥국운용,,,,,11.77,10.32,,,,,6.66,3.39,3등급(다소 높은 위험),0.64,"6,400",22,20240925,,,,,
K55301DW1250,미래에셋밸런스TRF안정형증권자투자신탁(채권혼합)종류C-P2e,미래에셋운용,,,,7.78,11.71,8.01,,,,7.18,7.00,3.66,4등급(보통 위험),0.55,"5,500",9,20220824,계열사,,,,
K55210DT2048,신한TRF안정형OCIO솔루션증권투자신탁[혼합-재간접형](종류C-re),신한자산운용,,,,10.50,11.70,8.86,,,,7.14,6.66,3.39,4등급(보통 위험),0.70,"7,000",16,20220803,,,,,
K55105BT2089,삼성애버딘미국중소형증권자투자신탁UH[주식-재간접형]Cpe(퇴직연금),삼성운용,,11.44,8.52,12.17,11.67,8.14,,17.69,17.29,23.99,16.87,10.42,2등급(높은 위험),1.41,"14,100",10,20170803,,,,,
K55301C83854,미래에셋미국블루칩인덱스증권투자신탁 1(주식)종류C-P2e,미래에셋운용,,8.93,8.54,12.47,11.65,8.08,,9.34,9.52,14.28,13.44,9.27,3등급(다소 높은 위험),1.01,"10,100",105,20181210,계열사,,,,
K55301DT5215,미래에셋글로벌퀄리티증권자투자신탁(주식)(H)종류C-P2e,미래에셋운용,,,,15.37,11.62,6.44,,,,18.29,20.10,11.31,3등급(다소 높은 위험),1.26,"12,600",1,20220906,계열사,,,,
K55224EF1122,흥국디딤연금플러스증권자투자신탁[혼합-재간접형]C-p2,흥국운용,,,,,11.59,10.22,,,,,6.66,3.39,3등급(다소 높은 위험),0.83,"8,300",0,20241203,,,,,
K55206BV7827,키움디딤더높이EMP증권투자신탁[채권혼합-재간접형]C-P2e(퇴직연금),키움투자운용,,4.41,3.35,8.42,11.58,7.87,,4.86,4.73,7.14,6.66,3.39,4등급(보통 위험),0.97,"9,700",17,20180112,,,,,
K55206C95800,키움키워드림TDF2030증권투자신탁 1[혼합-재간접형]C-P2e(퇴직연금),키움투자운용,,7.24,5.25,11.12,11.56,8.42,,7.17,6.62,10.76,10.62,5.63,3등급(다소 높은 위험),0.59,"5,900",451,20180725,,,,,
K55101EG1343,한국투자ACE일라이릴리밸류체인증권상장지수투자신탁(주식),한국투자신탁운용,,,,,11.55,22.72,,,,,20.10,11.31,2등급(높은 위험),0.80,"8,000",88,20241115,,ETF,,,
K55101DN1022,한국투자OCIO알아서증권자투자신탁(채권혼합-재간접형)(C-Re),한국투자신탁운용,,,,12.05,11.53,10.63,,,,6.86,6.66,3.39,4등급(보통 위험),0.61,"6,100",359,20211008,,,,,
K55301DW7695,미래에셋연금동행TRF안정형증권투자신탁(채권혼합-재간접형)종류C-P2e,미래에셋운용,,,,9.50,11.53,7.19,,,,7.14,6.66,3.39,5등급(낮은 위험),0.85,"8,500",432,20220902,계열사,,,,
K55302B95635,베어링독일증권자투자신탁[H](주식-재간접형)ClassC-P2,베어링운용,,8.73,9.57,13.28,11.53,3.03,,7.00,7.24,12.98,7.52,2.31,3등급(다소 높은 위험),1.50,"15,000",1,20170428,,,,,
K55301BW1344,미래에셋퇴직플랜이머징업종대표40증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,4.85,3.43,8.83,11.45,6.04,,4.24,3.05,9.69,13.96,8.01,4등급(보통 위험),0.86,"8,600",8,20170908,계열사,,,,
K55223BT0783,KB온국민TDF2020증권투자신탁(채권혼합-재간접형)C-퇴직e,KB운용,,5.31,4.32,9.82,11.44,7.35,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),0.43,"4,300",563,20170726,,,,,
K55235BY9403,피델리티이머징마켓증권자투자신탁CP-e(채권-재간접형),피델리티운용,,-0.25,-1.82,6.93,11.41,7.63,,2.87,2.16,10.10,18.74,7.84,3등급(다소 높은 위험),1.47,"14,700",79,20180716,,,,,
K55223BT0940,KB온국민TDF2025증권투자신탁(채권혼합-재간접형)C-퇴직e,KB운용,,5.51,4.61,10.07,11.41,7.33,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),0.44,"4,400","1,017",20170726,,,,,
K55240DO4308,BNK든든한TDF2035증권투자신탁(혼합-재간접형)ClassC-P2e,BNK자산운용,,,,8.05,11.41,6.09,,,,10.86,11.33,6.18,4등급(보통 위험),0.80,"8,000",36,20211112,,,,,
K55206BC6129,키움디딤더높이EMP증권투자신탁[채권혼합-재간접형]C-P2(퇴직연금),키움투자운용,,4.21,3.15,8.21,11.36,7.76,,4.86,4.73,7.14,6.66,3.39,4등급(보통 위험),1.17,"11,700",3,20160809,,,,,
K55301DW7687,미래에셋연금동행TRF안정형증권투자신탁(채권혼합-재간접형)종류C-P2,미래에셋운용,,,,9.33,11.36,7.11,,,,7.14,6.66,3.39,5등급(낮은 위험),1.00,"10,000",18,20230105,계열사,,,,
K55210E48559,신한SOL의료기기소부장Fn증권상장지수투자신탁[주식],신한자산운용,,,,,11.33,-3.32,,,,,170.25,119.84,2등급(높은 위험),0.51,"5,100",164,20230821,,ETF,,,
K55232DS1045,NH-Amundi올바른지구OCIO자산배분증권자투자신탁[혼합-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,9.78,11.28,6.51,,,,7.14,6.66,3.39,4등급(보통 위험),0.87,"8,700",17,20220331,,,,,
K55230D81055,키움슈로더글로벌지속가능성장주증권투자신탁(주식-재간접형)ClassC-CPe(퇴직연금),키움투자운용,,,5.43,11.44,11.27,5.78,,,10.16,18.09,18.56,10.16,2등급(높은 위험),1.45,"14,500",130,20200727,,,,,
K55223BT0775,KB온국민TDF2020증권투자신탁(채권혼합-재간접형)C-퇴직,KB운용,,5.12,4.14,9.62,11.24,7.26,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),0.62,"6,200",851,20170731,,,,,
K55105C10753,삼성미국코어주식증권자투자신탁H[주식]Cpe(퇴직연금),삼성운용,,11.72,10.23,17.42,11.22,5.60,,12.85,11.74,18.39,15.33,7.22,3등급(다소 높은 위험),1.43,"14,300",220,20180509,,,,,
K55223BT0924,KB온국민TDF2025증권투자신탁(채권혼합-재간접형)C-퇴직,KB운용,,5.32,4.42,9.87,11.21,7.23,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),0.62,"6,200","1,126",20170731,,,,,
K55107EE9581,우리디딤미국테크와바이오증권자투자신탁[채권혼합-재간접형]ClassC-Pe,우리운용,,,,,11.20,5.48,,,,,6.66,3.39,4등급(보통 위험),0.69,"6,900",17,20240925,,,,,
K55101DU3912,한국투자ACE글로벌브랜드TOP10증권상장지수투자신탁(주식),한국투자신탁운용,,,,22.17,11.17,9.26,,,,18.29,20.10,11.31,2등급(높은 위험),0.73,"7,300",135,20220627,,ETF,,,
K55210DY4419,신한SOL미국TOP5채권혼합40Solactive증권상장지수투자신탁[채권혼합],신한자산운용,,,,13.62,11.17,5.12,,,,12.91,31.72,23.41,4등급(보통 위험),0.33,"3,300","1,020",20221125,,ETF,,,
K55213EF1380,한화PLUS미국배당증가성장주데일리커버드콜증권상장지수투자신탁(주식-파생형),한화운용,,,,,11.06,8.85,,,,,16.97,7.94,2등급(높은 위험),0.53,"5,300",171,20241018,,ETF,,,
K55107EA8553,우리WON한국부동산TOP3플러스부동산상장지수투자신탁(재간접형),우리운용,,,,,10.97,11.00,,,,,160.07,108.31,2등급(높은 위험),0.71,"7,056",104,20240426,,ETF,,,
K55223B28170,KBRISE미국S&P원유생산기업증권상장지수투자신탁(주식-파생형)(합성H),KB운용,3.53,1.69,12.08,2.68,10.96,13.37,13.22,13.47,12.18,20.05,16.97,7.94,1등급(매우 높은 위험),0.41,"4,100",191,20150601,,ETF,,,
K55102BT6570,하나글로벌리츠부동산자투자신탁[재간접형]ClassC-P2E,하나운용,,2.54,3.02,6.04,10.96,10.83,,-12.43,-17.76,-27.81,-66.63,-67.49,2등급(높은 위험),1.42,"14,200",72,20180730,,,,,
K55228DB3038,우리PIMCO전략적인컴증권자투자신탁[채권혼합_재간접형](H)ClassPe1,우리운용,,,0.60,5.35,10.94,7.27,,,6.62,10.76,10.62,5.63,4등급(보통 위험),1.27,"12,700",1,20201104,,,,,
K55303BT4200,마이다스퇴직연금거북이40증권자투자신탁 1(채권혼합)Ce,마이다스운용,,5.93,6.53,8.06,10.89,5.56,,3.29,3.58,5.37,7.99,5.31,5등급(낮은 위험),0.59,"5,900",314,20170818,,,,,
K55301DS7063,미래에셋TIGER미국S&P500배당귀족증권상장지수투자신탁(주식),미래에셋운용,,,,12.64,10.87,11.18,,,,20.05,16.97,7.94,3등급(다소 높은 위험),0.32,"3,200","1,497",20220516,계열사,ETF,,,
K55301BU2997,미래에셋글로벌솔루션40증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,6.74,5.34,9.55,10.80,6.41,,4.82,4.84,7.18,7.00,3.66,5등급(낮은 위험),1.10,"11,000",790,20170804,계열사,,,,
K55303EF0391,마이다스디딤거북이40증권자투자신탁(채권혼합)C-Pe2,마이다스운용,,,,,10.76,5.54,,,,,31.72,23.41,5등급(낮은 위험),0.57,"5,700",2,20240925,,,,,
K55105BU1153,삼성한국형TDF2015증권투자신탁H[채권혼합-재간접형]Cpe(퇴직연금),삼성운용,,4.05,3.19,8.35,10.72,6.26,,7.17,6.62,10.76,10.62,5.63,5등급(낮은 위험),0.75,"7,500",259,20170803,,,,,
K55105CS1263,삼성KODEXTRF5050증권상장지수투자신탁[채권혼합-재간접형],삼성운용,,,9.45,13.90,10.72,5.84,,,6.62,10.76,10.62,5.63,4등급(보통 위험),0.36,"3,557","1,027",20190703,,ETF,,,
K55206EI0479,키움KIWOOM엔비디아미국30년국채혼합액티브증권상장지수투자신탁[채권혼합](H),키움투자운용,,,,,10.72,4.99,,,,,6.44,2.89,4등급(보통 위험),0.38,"3,800",65,20250207,,ETF,,,
K55105EA8589,삼성KODEX미국배당다우존스타겟커버드콜증권상장지수투자신탁[주식-파생형],삼성운용,,,,,10.67,18.72,,,,,16.97,7.94,1등급(매우 높은 위험),0.49,"4,900","1,496",20240524,,ETF,,,
K55102B45576,하나글로벌리츠부동산자투자신탁[재간접형]ClassC-P2,하나운용,,2.27,2.75,5.76,10.67,10.69,,-12.43,-17.76,-27.81,-66.63,-67.49,2등급(높은 위험),1.69,"16,900",15,20160811,,,,,
K55105E76727,삼성KODEX테슬라커버드콜채권혼합액티브증권상장지수투자신탁[채권혼합-파생형],삼성운용,,,,,10.66,6.05,,,,,6.44,2.89,3등급(다소 높은 위험),0.48,"4,800","3,520",20240119,,ETF,,,
K55223BU8825,KB통중국고배당40증권자투자신탁(채권혼합)C-퇴직e,KB운용,,1.56,-1.85,4.00,10.62,3.43,,2.20,-0.12,5.73,4.89,-0.11,4등급(보통 위험),0.97,"9,700",75,20170823,,,,,
K55105BH7124,삼성한국형TDF2015증권투자신탁H[채권혼합-재간접형]Cp(퇴직연금),삼성운용,,3.85,2.99,8.14,10.51,6.15,,7.17,6.62,10.76,10.62,5.63,5등급(낮은 위험),0.95,"9,500",206,20161017,,,,,
K55101D20890,한국투자미국배당귀족증권자투자신탁UH(주식)(C-Re),한국투자신탁운용,,,13.14,12.24,10.47,10.99,,,11.92,22.73,16.56,11.35,3등급(다소 높은 위험),0.91,"9,100",355,20200508,,,,,
K55301DW0591,미래에셋TIGER글로벌멀티에셋TIF액티브증권상장지수투자신탁(채권혼합),미래에셋운용,,,,12.41,10.47,10.22,,,,7.18,7.00,3.66,4등급(보통 위험),0.68,"6,800",189,20220826,계열사,ETF,,,
K55301BH0444,미래에셋글로벌솔루션40증권자투자신탁 1(채권혼합)종류C-P2,미래에셋운용,,6.42,5.02,9.23,10.47,6.25,,4.82,4.84,7.18,7.00,3.66,5등급(낮은 위험),1.40,"14,000",561,20161018,계열사,,,,
K55232DL2883,NH-AmundiHANAROFnK-POP&미디어증권상장지수투자신탁(주식),NH-Amundi운용,,,,1.28,10.46,-7.64,,,,43.88,170.25,119.84,1등급(매우 높은 위험),0.51,"5,100",747,20210729,,ETF,,,
K55101BT5615,한국투자퇴직연금롱텀밸류40증권자투자신탁 1(채권혼합)(C)(C-e),한국투자신탁운용,,4.85,5.06,9.24,10.43,5.58,,6.65,6.81,12.91,31.72,23.41,4등급(보통 위험),0.54,"5,400",198,20170816,,,,,
K55206EI0487,키움KIWOOM팔란티어미국30년국채혼합액티브증권상장지수투자신탁[채권혼합](H),키움투자운용,,,,,10.34,-0.20,,,,,6.44,2.89,4등급(보통 위험),0.33,"3,300",198,20250207,,ETF,,,
K55105D17574,삼성글로벌다이나믹자산배분증권자투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),삼성운용,,,3.60,9.38,10.30,6.24,,,4.99,10.58,10.99,6.15,4등급(보통 위험),1.07,"10,700",10,20201123,,,,,
K55223CG2510,KBRISE중국MSCIChina증권상장지수투자신탁(주식)(H),KB운용,,-0.45,-7.28,7.16,10.29,-2.95,,-0.29,-7.01,7.61,6.75,-2.85,2등급(높은 위험),0.76,"7,600",131,20181127,,ETF,,,
KR5104AX5890,브이아이공모주플러스10증권투자신탁1[채권혼합]C-P,브이아이운용,3.39,3.68,3.98,6.02,10.27,5.59,3.60,4.14,4.39,7.23,13.52,9.59,5등급(낮은 위험),0.83,"8,300",16,20141118,,,,,
K55306D54803,다올중국플러스찬스증권투자신탁[채권혼합]종류CPe,다올운용,,,1.95,4.11,10.21,5.87,,,3.70,7.83,11.68,7.61,4등급(보통 위험),1.02,"10,200",7,20200526,,,,,
K55370D73627,AB미국그로스UH증권투자신탁(주식-재간접형)종류Ce-P2,AB자산운용,,,16.42,23.44,10.20,2.75,,,11.91,19.96,15.16,6.54,2등급(높은 위험),1.26,"12,600",387,20200804,,,,,
K55101AZ7044,한국투자퇴직연금롱텀밸류40증권자투자신탁 1(채권혼합)(C),한국투자신탁운용,3.57,4.57,4.78,8.95,10.13,5.44,5.60,6.65,6.81,12.91,31.72,23.41,4등급(보통 위험),0.81,"8,100",251,20060228,,,,,
K55105BT2055,삼성애버딘미국중소형증권자투자신탁H[주식-재간접형]Cpe(퇴직연금),삼성운용,,6.58,2.67,7.14,10.00,5.54,,13.62,11.44,19.93,15.46,6.61,2등급(높은 위험),1.39,"13,900",3,20170803,,,,,
K55301BY4585,미래에셋글로벌혁신기업ESG증권자투자신탁(주식) 종류C-P2e,미래에셋운용,,,4.81,18.49,9.91,2.48,,,10.16,18.56,21.28,9.93,2등급(높은 위험),1.27,"12,700",29,20210210,계열사,,,,
K55105B58085,삼성글로벌다이나믹자산배분증권자투자신탁H[주식혼합-재간접형]Cp(퇴직연금),삼성운용,,4.96,3.21,8.98,9.90,6.04,,6.43,4.99,10.58,10.99,6.15,4등급(보통 위험),1.44,"14,400",14,20190114,,,,,
K55301BU4118,미래에셋G2이노베이터증권자투자신탁(주식)종류C-P2e,미래에셋운용,,10.45,1.60,22.96,9.90,5.61,,11.29,10.63,18.29,20.10,11.31,2등급(높은 위험),1.26,"12,600",359,20170807,계열사,,,,
K55370D73619,AB미국그로스UH증권투자신탁(주식-재간접형)종류C-P2,AB자산운용,,,16.03,23.02,9.82,2.57,,,11.91,19.96,15.16,6.54,2등급(높은 위험),1.61,"16,100",35,20200811,,,,,
K55223BH3617,KBRISE헬스케어채권혼합증권상장지수투자신탁(채권혼합),KB운용,,4.11,2.61,9.39,9.79,9.87,,6.65,6.81,12.91,31.72,23.41,4등급(보통 위험),0.43,"4,300",243,20160922,,ETF,,,
K55209DE4440,신영TDF증권투자신탁(채권혼합-재간접형)C-P2e형,신영운용,,,,8.81,9.76,5.84,,,,10.76,10.62,5.63,4등급(보통 위험),0.77,"7,700",108,20211012,,,,,
K55210EE0519,신한SOL미국배당미국채혼합50증권상장지수투자신탁[채권혼합],신한자산운용,,,,,9.67,11.73,,,,,6.44,2.89,4등급(보통 위험),0.22,"2,200","3,777",20240920,,ETF,,,
K55101EG5435,한국투자미국S&P500동일가중모레드림증권자투자신탁H(주식)(C-Re),한국투자신탁운용,,,,,9.67,6.67,,,,,12.94,8.21,2등급(높은 위험),0.84,"8,400",4,20250124,,,,,
K55101BT7355,한국투자TDF알아서2025증권투자신탁(주식혼합-재간접형)(C-Re),한국투자신탁운용,,5.59,3.09,9.00,9.60,5.88,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),0.81,"8,100",531,20170803,,,,,
K55301BY4577,미래에셋글로벌혁신기업ESG증권자투자신탁(주식) 종류C-P2,미래에셋운용,,,4.43,18.06,9.51,2.29,,,10.16,18.56,21.28,9.93,2등급(높은 위험),1.64,"16,400",9,20210210,계열사,,,,
K55301BL5546,미래에셋G2이노베이터증권자투자신탁(주식)종류C-P2,미래에셋운용,,10.05,1.22,22.52,9.50,5.41,,11.29,10.63,18.29,20.10,11.31,2등급(높은 위험),1.63,"16,300",334,20170220,계열사,,,,
K55101BT5748,한국투자퇴직연금롱텀밸류40증권자투자신탁 2(채권혼합)(C-e),한국투자신탁운용,,4.50,4.81,8.91,9.46,4.80,,6.65,6.81,12.91,31.72,23.41,4등급(보통 위험),0.54,"5,400",113,20170802,,,,,
K55101BT7314,한국투자TDF알아서2020증권자투자신탁(채권혼합-재간접형)(C-Re),한국투자신탁운용,,5.15,2.97,8.67,9.44,5.75,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),0.78,"7,800",280,20170803,,,,,
K55366C87809,iM에셋다이나믹하이인컴증권투자신탁(주식혼합-재간접형)(C-Rpe),iM에셋운용,,4.36,3.32,9.17,9.38,5.55,,9.37,8.43,14.42,14.59,7.88,4등급(보통 위험),1.22,"12,200",7,20180607,,,,,
K55105D38935,삼성ETF를담은TDF증권투자신탁[채권혼합-재간접형]_Cpe(퇴직연금),삼성운용,,,4.56,8.52,9.36,5.68,,,4.84,7.18,7.00,3.66,4등급(보통 위험),0.46,"4,600",106,20200525,,,,,
K55235BY9478,피델리티차이나컨슈머증권자투자신탁(주식-재간접형)종류CP-e,피델리티운용,,-3.25,-11.89,-1.09,9.35,-4.63,,-0.03,-6.62,7.49,12.52,-1.78,1등급(매우 높은 위험),1.57,"15,700",63,20171108,,,,,
K55101BT7439,한국투자TDF알아서증권투자신탁(채권혼합-재간접형)(C-Re),한국투자신탁운용,,4.89,2.71,8.44,9.34,5.61,,7.17,6.62,10.76,10.62,5.63,4등급(보통 위험),0.78,"7,800",428,20170817,,,,,
